mother_query_name,sql,relations,joins,wheres,true_cardinality,postgres_estimate,postgres_optimization_time,execution_time
3c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'USA',                   'American')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'USA',                   'American')""]",706674,691938.0,0.001010894775390625,0.4917030334472656
3c,SELECT * FROM title t WHERE t.production_year > 1990,['title'],[],['t.production_year > 1990'],1749032,1750121.0,0.0014159679412841797,0.06927704811096191
4a,SELECT * FROM info_type it WHERE it.info ='rating',['info_type'],[],"[""it.info ='rating'""]",1,1.0,0.0011000633239746094,0.0007143020629882812
4a,SELECT * FROM keyword k WHERE k.keyword LIKE '%sequel%',['keyword'],[],"[""k.keyword LIKE '%sequel%'""]",30,13.0,0.0007150173187255859,0.012080192565917969
4a,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info > '5.0',['movie_info_idx'],[],"[""mi_idx.info > '5.0'""]",523319,517728.0,0.0011348724365234375,0.05031418800354004
4a,SELECT * FROM title t WHERE t.production_year > 2005,['title'],[],['t.production_year > 2005'],1012920,1015372.0,0.000978231430053711,0.06270599365234375
4b,SELECT * FROM info_type it WHERE it.info ='rating',['info_type'],[],"[""it.info ='rating'""]",1,1.0,0.0013017654418945312,0.0008039474487304688
4b,SELECT * FROM keyword k WHERE k.keyword LIKE '%sequel%',['keyword'],[],"[""k.keyword LIKE '%sequel%'""]",30,13.0,0.00067901611328125,0.009289026260375977
4b,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info > '9.0',['movie_info_idx'],[],"[""mi_idx.info > '9.0'""]",8381,6374.0,0.0011897087097167969,0.04282116889953613
4b,SELECT * FROM title t WHERE t.production_year > 2010,['title'],[],['t.production_year > 2010'],391666,395793.0,0.0011148452758789062,0.05420494079589844
4c,SELECT * FROM info_type it WHERE it.info ='rating',['info_type'],[],"[""it.info ='rating'""]",1,1.0,0.0010590553283691406,0.0008337497711181641
4c,SELECT * FROM keyword k WHERE k.keyword LIKE '%sequel%',['keyword'],[],"[""k.keyword LIKE '%sequel%'""]",30,13.0,0.001615285873413086,0.009407997131347656
4c,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info > '2.0',['movie_info_idx'],[],"[""mi_idx.info > '2.0'""]",861456,857587.0,0.0012819766998291016,0.052582740783691406
4c,SELECT * FROM title t WHERE t.production_year > 1990,['title'],[],['t.production_year > 1990'],1749032,1750121.0,0.001177072525024414,0.06946420669555664
5a,SELECT * FROM company_type ct WHERE ct.kind = 'production companies',['company_type'],[],"[""ct.kind = 'production companies'""]",1,4.0,0.0012507438659667969,0.0008509159088134766
5a,SELECT * FROM movie_companies mc WHERE mc.note LIKE '%(theatrical)%' AND mc.note LIKE '%(France)%',['movie_companies'],[],"[""mc.note LIKE '%(theatrical)%'"", ""mc.note LIKE '%(France)%'""]",24025,5229.0,0.0012679100036621094,0.0721898078918457
5a,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German')""]",153897,147269.0,0.0008859634399414062,0.6898720264434814
5a,SELECT * FROM title t WHERE t.production_year > 2005,['title'],[],['t.production_year > 2005'],1012920,1015372.0,0.0014100074768066406,0.06168818473815918
5b,SELECT * FROM company_type ct WHERE ct.kind = 'production companies',['company_type'],[],"[""ct.kind = 'production companies'""]",1,4.0,0.0011272430419921875,0.0005748271942138672
5b,SELECT * FROM movie_companies mc WHERE mc.note LIKE '%(VHS)%' AND mc.note LIKE '%(USA)%' AND mc.note LIKE '%(1994)%',['movie_companies'],[],"[""mc.note LIKE '%(VHS)%'"", ""mc.note LIKE '%(USA)%'"", ""mc.note LIKE '%(1994)%'""]",1418,47.0,0.0008158683776855469,0.0695350170135498
5b,"SELECT * FROM movie_info mi WHERE mi.info IN ('USA',                   'America')",['movie_info'],[],"[""mi.info IN ('USA',                   'America')""]",552777,544669.0,0.0012569427490234375,0.4017758369445801
5b,SELECT * FROM title t WHERE t.production_year > 2010,['title'],[],['t.production_year > 2010'],391666,395793.0,0.001332998275756836,0.05447196960449219
5c,SELECT * FROM company_type ct WHERE ct.kind = 'production companies',['company_type'],[],"[""ct.kind = 'production companies'""]",1,4.0,0.0009829998016357422,0.0006990432739257812
5c,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(TV)%' AND mc.note LIKE '%(USA)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(TV)%'"", ""mc.note LIKE '%(USA)%'""]",295628,163865.0,0.0008718967437744141,0.08455228805541992
5c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'USA',                   'American')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'USA',                   'American')""]",706674,691938.0,0.0016062259674072266,0.49091506004333496
5c,SELECT * FROM title t WHERE t.production_year > 1990,['title'],[],['t.production_year > 1990'],1749032,1750121.0,0.0012960433959960938,0.06652998924255371
6a,SELECT * FROM keyword k WHERE k.keyword = 'marvel-cinematic-universe',['keyword'],[],"[""k.keyword = 'marvel-cinematic-universe'""]",1,1.0,0.0010898113250732422,0.00563812255859375
6a,SELECT * FROM name n WHERE n.name LIKE '%Downey%Robert%',['name'],[],"[""n.name LIKE '%Downey%Robert%'""]",2,417.0,0.0008871555328369141,0.10711789131164551
6a,SELECT * FROM title t WHERE t.production_year > 2010,['title'],[],['t.production_year > 2010'],391666,395793.0,0.0014269351959228516,0.05507993698120117
6b,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')",['keyword'],[],"[""k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')""]",8,8.0,0.0010898113250732422,0.01533198356628418
6b,SELECT * FROM name n WHERE n.name LIKE '%Downey%Robert%',['name'],[],"[""n.name LIKE '%Downey%Robert%'""]",2,417.0,0.0011560916900634766,0.10336995124816895
6b,SELECT * FROM title t WHERE t.production_year > 2014,['title'],[],['t.production_year > 2014'],438,29.0,0.001547098159790039,0.048706769943237305
6c,SELECT * FROM keyword k WHERE k.keyword = 'marvel-cinematic-universe',['keyword'],[],"[""k.keyword = 'marvel-cinematic-universe'""]",1,1.0,0.0010607242584228516,0.00504302978515625
6c,SELECT * FROM name n WHERE n.name LIKE '%Downey%Robert%',['name'],[],"[""n.name LIKE '%Downey%Robert%'""]",2,417.0,0.0009129047393798828,0.10190296173095703
6c,SELECT * FROM title t WHERE t.production_year > 2014,['title'],[],['t.production_year > 2014'],438,29.0,0.0013790130615234375,0.04810500144958496
6d,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')",['keyword'],[],"[""k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')""]",8,8.0,0.001010894775390625,0.015179634094238281
6d,SELECT * FROM name n WHERE n.name LIKE '%Downey%Robert%',['name'],[],"[""n.name LIKE '%Downey%Robert%'""]",2,417.0,0.0009007453918457031,0.10674571990966797
6d,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0024738311767578125,0.06596994400024414
6e,SELECT * FROM keyword k WHERE k.keyword = 'marvel-cinematic-universe',['keyword'],[],"[""k.keyword = 'marvel-cinematic-universe'""]",1,1.0,0.0007719993591308594,0.0048372745513916016
6e,SELECT * FROM name n WHERE n.name LIKE '%Downey%Robert%',['name'],[],"[""n.name LIKE '%Downey%Robert%'""]",2,417.0,0.0005922317504882812,0.10426712036132812
6e,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0014052391052246094,0.06419825553894043
6f,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')",['keyword'],[],"[""k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')""]",8,8.0,0.0010950565338134766,0.01566004753112793
6f,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0011639595031738281,0.06693816184997559
7a,SELECT * FROM aka_name an WHERE an.name LIKE '%a%',['aka_name'],[],"[""an.name LIKE '%a%'""]",674692,681070.0,0.0028128623962402344,0.16884207725524902
7a,SELECT * FROM info_type it WHERE it.info ='mini biography',['info_type'],[],"[""it.info ='mini biography'""]",1,1.0,0.0019152164459228516,0.000720977783203125
7a,SELECT * FROM link_type lt WHERE lt.link ='features',['link_type'],[],"[""lt.link ='features'""]",1,4.0,0.0006711483001708984,0.0006492137908935547
7a,SELECT * FROM name n WHERE n.name_pcode_cf BETWEEN 'A'  AND  'F' AND (n.gender='m'        OR (n.gender = 'f'             AND  n.name LIKE 'B%')),['name'],[],"[""n.name_pcode_cf BETWEEN 'A'  AND  'F'"", ""(n.gender='m'        OR (n.gender = 'f'             AND  n.name LIKE 'B%'))""]",543291,481188.0,0.0018558502197265625,0.17630887031555176
7a,SELECT * FROM person_info pi WHERE pi.note ='Volker Boehm',['person_info'],[],"[""pi.note ='Volker Boehm'""]",64,29.0,0.0014700889587402344,0.7495310306549072
7a,SELECT * FROM title t WHERE t.production_year BETWEEN 1980  AND  1995,['title'],[],['t.production_year BETWEEN 1980  AND  1995'],340186,340119.0,0.0009238719940185547,0.13074898719787598
7b,SELECT * FROM aka_name an WHERE an.name LIKE '%a%',['aka_name'],[],"[""an.name LIKE '%a%'""]",674692,681070.0,0.000885009765625,0.049490928649902344
7b,SELECT * FROM info_type it WHERE it.info ='mini biography',['info_type'],[],"[""it.info ='mini biography'""]",1,1.0,0.0007789134979248047,0.00044274330139160156
7b,SELECT * FROM link_type lt WHERE lt.link ='features',['link_type'],[],"[""lt.link ='features'""]",1,4.0,0.00040602684020996094,0.0005271434783935547
7b,SELECT * FROM name n WHERE n.name_pcode_cf LIKE 'D%' AND n.gender='m',['name'],[],"[""n.name_pcode_cf LIKE 'D%'"", ""n.gender='m'""]",91976,97138.0,0.000453948974609375,0.10178279876708984
7b,SELECT * FROM person_info pi WHERE pi.note ='Volker Boehm',['person_info'],[],"[""pi.note ='Volker Boehm'""]",64,29.0,0.0007927417755126953,0.11899018287658691
7b,SELECT * FROM title t WHERE t.production_year BETWEEN 1980  AND  1984,['title'],[],['t.production_year BETWEEN 1980  AND  1984'],76065,76234.0,0.0007448196411132812,0.05824089050292969
7c,SELECT * FROM aka_name an WHERE an.name IS NOT NULL AND (an.name LIKE '%a%'        OR an.name LIKE 'A%'),['aka_name'],[],"['an.name IS NOT NULL', ""(an.name LIKE '%a%'        OR an.name LIKE 'A%')""]",686095,690014.0,0.0016698837280273438,0.040464162826538086
7c,SELECT * FROM info_type it WHERE it.info ='mini biography',['info_type'],[],"[""it.info ='mini biography'""]",1,1.0,0.000820159912109375,0.0004849433898925781
7c,"SELECT * FROM link_type lt WHERE lt.link IN ('references',                   'referenced in',                   'features',                   'featured in')",['link_type'],[],"[""lt.link IN ('references',                   'referenced in',                   'features',                   'featured in')""]",4,14.0,0.0005350112915039062,0.0005381107330322266
7c,SELECT * FROM name n WHERE n.name_pcode_cf BETWEEN 'A'  AND  'F' AND (n.gender='m'        OR (n.gender = 'f'             AND  n.name LIKE 'A%')),['name'],[],"[""n.name_pcode_cf BETWEEN 'A'  AND  'F'"", ""(n.gender='m'        OR (n.gender = 'f'             AND  n.name LIKE 'A%'))""]",507621,475181.0,0.0008690357208251953,0.18035006523132324
7c,SELECT * FROM person_info pi WHERE pi.note IS NOT NULL,['person_info'],[],['pi.note IS NOT NULL'],84183,82203.0,0.0009539127349853516,0.06973910331726074
7c,SELECT * FROM title t WHERE t.production_year BETWEEN 1980  AND  2010,['title'],[],['t.production_year BETWEEN 1980  AND  2010'],1555597,1553205.0,0.0011730194091796875,0.07452607154846191
8a,SELECT * FROM cast_info ci WHERE ci.note ='(voice: English version)',['cast_info'],[],"[""ci.note ='(voice: English version)'""]",93095,91784.0,0.0014009475708007812,1.0795352458953857
8a,SELECT * FROM company_name cn WHERE cn.country_code ='[jp]',['company_name'],[],"[""cn.country_code ='[jp]'""]",6752,6972.0,0.001873016357421875,0.0222320556640625
8a,SELECT * FROM movie_companies mc WHERE mc.note LIKE '%(Japan)%' AND mc.note NOT LIKE '%(USA)%',['movie_companies'],[],"[""mc.note LIKE '%(Japan)%'"", ""mc.note NOT LIKE '%(USA)%'""]",48897,11716.0,0.0015957355499267578,0.11747193336486816
8a,SELECT * FROM name n1 WHERE n1.name LIKE '%Yo%' AND n1.name NOT LIKE '%Yu%',['name'],[],"[""n1.name LIKE '%Yo%'"", ""n1.name NOT LIKE '%Yu%'""]",20911,42096.0,0.001722097396850586,0.1696300506591797
8a,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.00139617919921875,0.0010302066802978516
8b,SELECT * FROM cast_info ci WHERE ci.note ='(voice: English version)',['cast_info'],[],"[""ci.note ='(voice: English version)'""]",93095,91784.0,0.0010919570922851562,0.5716431140899658
8b,SELECT * FROM company_name cn WHERE cn.country_code ='[jp]',['company_name'],[],"[""cn.country_code ='[jp]'""]",6752,6972.0,0.0015647411346435547,0.012310981750488281
8b,SELECT * FROM movie_companies mc WHERE mc.note LIKE '%(Japan)%' AND mc.note NOT LIKE '%(USA)%' AND (mc.note LIKE '%(2006)%'        OR mc.note LIKE '%(2007)%'),['movie_companies'],[],"[""mc.note LIKE '%(Japan)%'"", ""mc.note NOT LIKE '%(USA)%'"", ""(mc.note LIKE '%(2006)%'        OR mc.note LIKE '%(2007)%')""]",8569,553.0,0.0026068687438964844,0.0705101490020752
8b,SELECT * FROM name n WHERE n.name LIKE '%Yo%' AND n.name NOT LIKE '%Yu%',['name'],[],"[""n.name LIKE '%Yo%'"", ""n.name NOT LIKE '%Yu%'""]",20911,42096.0,0.0016927719116210938,0.10421395301818848
8b,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0009379386901855469,0.0007839202880859375
8b,SELECT * FROM title t WHERE t.production_year BETWEEN 2006  AND  2007 AND (t.title LIKE 'One Piece%'        OR t.title LIKE 'Dragon Ball Z%'),['title'],[],"['t.production_year BETWEEN 2006  AND  2007', ""(t.title LIKE 'One Piece%'        OR t.title LIKE 'Dragon Ball Z%')""]",7,42.0,0.0008788108825683594,0.06485605239868164
8c,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0008101463317871094,0.013355016708374023
8c,SELECT * FROM role_type rt WHERE rt.role ='writer',['role_type'],[],"[""rt.role ='writer'""]",1,4.0,0.000621795654296875,0.0004210472106933594
8d,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0006318092346191406,0.013036966323852539
8d,SELECT * FROM role_type rt WHERE rt.role ='costume designer',['role_type'],[],"[""rt.role ='costume designer'""]",1,4.0,0.000759124755859375,0.0005679130554199219
9a,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.0009338855743408203,0.7615628242492676
9a,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0015552043914794922,0.013560056686401367
9a,SELECT * FROM movie_companies mc WHERE mc.note IS NOT NULL AND (mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%'),['movie_companies'],[],"['mc.note IS NOT NULL', ""(mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%')""]",590994,286305.0,0.0009870529174804688,0.08889079093933105
9a,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%Ang%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%Ang%'""]",6768,9582.0,0.0009493827819824219,0.11860299110412598
9a,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0009510517120361328,0.0011777877807617188
9a,SELECT * FROM title t WHERE t.production_year BETWEEN 2005  AND  2015,['title'],[],['t.production_year BETWEEN 2005  AND  2015'],1107888,1112039.0,0.0009229183197021484,0.06487774848937988
9b,SELECT * FROM cast_info ci WHERE ci.note = '(voice)',['cast_info'],[],"[""ci.note = '(voice)'""]",713828,705290.0,0.0013110637664794922,0.5609219074249268
9b,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0013871192932128906,0.01355290412902832
9b,SELECT * FROM movie_companies mc WHERE mc.note LIKE '%(200%)%' AND (mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%'),['movie_companies'],[],"[""mc.note LIKE '%(200%)%'"", ""(mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%')""]",198519,95790.0,0.0011720657348632812,0.08090066909790039
9b,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%Angel%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%Angel%'""]",5409,9582.0,0.0011987686157226562,0.11738705635070801
9b,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0013470649719238281,0.0009889602661132812
9b,SELECT * FROM title t WHERE t.production_year BETWEEN 2007  AND  2010,['title'],[],['t.production_year BETWEEN 2007  AND  2010'],512825,512735.0,0.0011420249938964844,0.06149911880493164
9c,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.001081228256225586,0.7532179355621338
9c,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0013270378112792969,0.015003204345703125
9c,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%An%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%An%'""]",50011,28746.0,0.001107931137084961,0.11544489860534668
9c,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0013179779052734375,0.0009520053863525391
9d,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.0011529922485351562,0.7575950622558594
9d,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.001363992691040039,0.013952016830444336
9d,SELECT * FROM name n WHERE n.gender ='f',['name'],[],"[""n.gender ='f'""]",961555,948624.0,0.0013401508331298828,0.09047198295593262
9d,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0013170242309570312,0.0011010169982910156
